,sales,date,region
5819,1584.0,2020-09-27,west
5820,1671.0,2020-09-28,north
5821,1680.0,2020-09-28,south
5822,1599.0,2020-09-28,east
5823,1776.0,2020-09-28,west
5824,1674.0,2020-09-29,north
5825,1728.0,2020-09-29,south
5826,1551.0,2020-09-29,east
5827,1641.0,2020-09-29,west
5828,1614.0,2020-09-30,north
5829,1773.0,2020-09-30,south
5830,1509.0,2020-09-30,east
5831,1740.0,2020-09-30,west
5832,1614.0,2020-10-01,north
5833,1599.0,2020-10-01,south
5834,1785.0,2020-10-01,east
5835,1506.0,2020-10-01,west
5836,1689.0,2020-10-02,north
5837,1659.0,2020-10-02,south
5838,1785.0,2020-10-02,east
5839,1701.0,2020-10-02,west
5840,1515.0,2020-10-03,north
5841,1545.0,2020-10-03,south
5842,1599.0,2020-10-03,east
5843,1512.0,2020-10-03,west
5844,1524.0,2020-10-04,north
5845,1779.0,2020-10-04,south
5846,1500.0,2020-10-04,east
5847,1755.0,2020-10-04,west
5848,1773.0,2020-10-05,north
5849,1743.0,2020-10-05,south
5850,1662.0,2020-10-05,east
5851,1596.0,2020-10-05,west
5852,1788.0,2020-10-06,north
5853,1503.0,2020-10-06,south
5854,1779.0,2020-10-06,east
5855,1563.0,2020-10-06,west
5856,1554.0,2020-10-07,north
5857,1734.0,2020-10-07,south
5858,1629.0,2020-10-07,east
5859,1608.0,2020-10-07,west
5860,1794.0,2020-10-08,north
5861,1674.0,2020-10-08,south
5862,1662.0,2020-10-08,east
5863,1788.0,2020-10-08,west
5864,1536.0,2020-10-09,north
5865,1521.0,2020-10-09,south
5866,1656.0,2020-10-09,east
5867,1551.0,2020-10-09,west
5868,1593.0,2020-10-10,north
5869,1590.0,2020-10-10,south
5870,1671.0,2020-10-10,east
5871,1707.0,2020-10-10,west
5872,1569.0,2020-10-11,north
5873,1773.0,2020-10-11,south
5874,1674.0,2020-10-11,east
5875,1536.0,2020-10-11,west
5876,1677.0,2020-10-12,north
5877,1605.0,2020-10-12,south
5878,1653.0,2020-10-12,east
5879,1749.0,2020-10-12,west
